Timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2009-11-26 00:00:00,0.53715,0.16337222222222222,244.43400000000003,2.268333333333333,0.0,0.5416666666666666,4.008333333333334
2009-11-26 01:00:00,0.3153333333333333,0.10829444444444443,244.51958333333332,1.2833333333333334,0.0,0.0,0.65
2009-11-26 02:00:00,0.3233696969696969,0.12234696969696968,246.97805303030302,1.3683333333333332,0.0,0.5416666666666666,0.5083333333333333
2009-11-26 03:00:00,0.28374696969696966,0.06416969696969696,243.91436363636365,1.1233333333333335,0.0,0.0,0.6166666666666667
2009-11-26 04:00:00,0.32240833333333335,0.12193333333333331,243.09066666666666,1.3541666666666667,0.0,0.5916666666666667,0.65
2009-11-26 05:00:00,0.27507261904761904,0.045357142857142846,243.38134523809524,1.1179761904761905,0.0,0.0,0.6261904761904762
2009-11-26 06:00:00,1.0932357142857143,0.1619,242.90788095238094,4.644761904761904,0.0,0.7166666666666667,6.705952380952381
2009-11-26 07:00:00,2.1136333333333335,0.0959595238095238,241.5250238095238,8.738095238095239,0.35833333333333334,0.0,18.551190476190477
2009-11-26 08:00:00,2.2788166666666663,0.11126666666666665,243.37241666666665,9.348333333333333,7.366666666666666,0.5083333333333333,18.958333333333332
2009-11-26 09:00:00,1.85963431372549,0.0761392156862745,243.85763235294115,7.591176470588235,6.966666666666667,0.1,18.966666666666665
2009-11-26 10:00:00,1.492058543417367,0.09860364145658261,243.8048557422969,6.055014005602241,0.0,0.175,19.76904761904762
2009-11-26 11:00:00,1.416307142857143,0.10229047619047618,241.16192857142858,5.80047619047619,0.0,0.2833333333333333,18.64761904761905
2009-11-26 12:00:00,1.3451666666666668,0.08656666666666667,242.0515,5.501666666666667,0.0,0.0,17.541666666666668
2009-11-26 13:00:00,0.5540333333333333,0.07649999999999998,242.56391666666664,2.3583333333333334,0.0,0.65,1.6833333333333333
2009-11-26 14:00:00,0.5053666666666666,0.03119999999999999,245.08516666666668,2.066666666666667,0.0,0.0,0.6
2009-11-26 15:00:00,0.52907,0.11836666666666665,243.09076666666667,2.243333333333333,0.0,0.625,0.5883333333333333
2009-11-26 16:00:00,0.5294966666666666,0.04348333333333332,244.12681666666668,2.1933333333333334,0.0,0.0,1.4200000000000002
2009-11-26 17:00:00,0.8345333333333333,0.07716666666666663,240.11333333333332,3.45,0.0,0.5833333333333334,0.5333333333333333
2009-11-26 18:00:00,0.9259799999999999,0.07746999999999998,241.20623333333333,3.806,0.0,0.0,1.7083333333333333
2009-11-26 19:00:00,1.045317619047619,0.08416571428571426,240.78465952380955,4.350428571428571,0.0,0.4666666666666667,0.6833333333333333
2009-11-26 20:00:00,4.087511355311356,0.27758864468864464,236.49251098901098,17.481904761904765,24.534615384615385,0.15833333333333333,10.966666666666667
2009-11-26 21:00:00,1.7765243589743591,0.061575641025641024,239.3284294871795,7.403333333333333,0.8403846153846154,0.13333333333333333,17.025
2009-11-26 22:00:00,0.6518583333333333,0.09583333333333334,243.30954166666666,2.7125,0.0,0.48333333333333334,0.7541666666666667
2009-11-26 23:00:00,1.1436333333333333,0.07228333333333331,244.09429166666666,4.63,0.0,0.0,2.1375
2009-11-27 00:00:00,0.3564083333333333,0.13479999999999998,242.29808333333332,1.5708333333333333,0.0,0.6166666666666667,0.75
2009-11-27 01:00:00,0.30097,0.04994999999999998,241.89468333333335,1.2446666666666666,0.0,0.0,0.615
2009-11-27 02:00:00,0.38097666666666663,0.14266666666666664,243.46973333333332,1.6553333333333333,0.0,0.625,1.655
2009-11-27 03:00:00,0.27137,0.050773809523809506,243.15488095238095,1.0857142857142856,0.0,0.0,0.83
2009-11-27 04:00:00,0.96215,0.07094285714285713,241.59436904761907,3.9176190476190476,0.0,0.4083333333333333,11.65
2009-11-27 05:00:00,0.36756666666666665,0.07201666666666665,242.06475,1.5033333333333334,0.0,0.06666666666666667,2.0416666666666665
2009-11-27 06:00:00,0.5561,0.12849999999999998,242.1135,2.42,0.0,0.375,0.7166666666666667
2009-11-27 07:00:00,1.45435,0.13018333333333332,240.40200000000002,6.001666666666667,0.0,0.375,14.441666666666666
2009-11-27 08:00:00,1.4872833333333333,0.07354999999999999,241.2756666666667,6.108333333333333,0.0,0.0,17.783333333333335
2009-11-27 09:00:00,1.7115833333333332,0.11926666666666665,240.66816666666668,7.0616666666666665,0.0,0.55,18.625
2009-11-27 10:00:00,1.5852071428571428,0.09720238095238094,240.3400238095238,6.549047619047618,0.0,0.0,18.54880952380952
2009-11-27 11:00:00,1.7186095238095238,0.1813642857142857,240.5653095238095,7.170952380952381,0.0,0.575,19.784523809523808
2009-11-27 12:00:00,1.3696166666666667,0.052549999999999986,241.60091666666668,5.62,0.0,0.0,18.725
2009-11-27 13:00:00,1.4963000000000002,0.14194999999999997,241.214375,6.198333333333333,0.0,0.45416666666666666,19.75
2009-11-27 14:00:00,1.3679277777777776,0.06539074074074071,243.87356944444446,5.515925925925926,0.0,0.1375,18.514814814814816
2009-11-27 15:00:00,0.31740555555555555,0.07624259259259257,246.81722222222223,1.3174074074074076,0.0,0.13333333333333333,1.0851851851851853
2009-11-27 16:00:00,0.35286666666666666,0.10509523809523807,245.04314285714284,1.4595238095238094,0.0,0.5333333333333333,1.5404761904761906
2009-11-27 17:00:00,0.42701666666666666,0.058221428571428556,240.44069047619047,1.7654761904761904,0.0,0.0,0.42619047619047623
2009-11-27 18:00:00,1.263428205128205,0.13518589743589743,239.8532371794872,5.284871794871795,0.0,0.9416666666666667,0.6583333333333333
2009-11-27 19:00:00,1.497521794871795,0.0845807692307692,239.80001282051282,6.210128205128205,0.0,0.0,1.9916666666666667
2009-11-27 20:00:00,0.41195,0.123625,240.64170833333336,1.7158333333333333,0.0,0.5583333333333333,0.525
2009-11-27 21:00:00,1.28482,0.03900833333333332,239.243775,5.305166666666667,0.0,0.0,3.4583333333333335
2009-11-27 22:00:00,1.9333411111111112,0.11955555555555554,241.52826666666667,7.959555555555555,0.0,0.39166666666666666,19.938888888888886
2009-11-27 23:00:00,0.3456888888888889,0.08287777777777774,244.6220277777778,1.4177777777777778,0.0,0.11666666666666667,1.1277777777777775
2009-11-28 00:00:00,0.2733166666666666,0.04344999999999999,245.15422222222224,1.0933333333333333,0.0,0.016666666666666666,0.8166666666666667
2009-11-28 01:00:00,0.36011666666666664,0.12426666666666665,240.63141666666667,1.52,0.0,0.5583333333333333,1.4
2009-11-28 02:00:00,0.2887814814814815,0.06543518518518518,243.04453703703703,1.1785185185185185,0.0,0.0,0.6666666666666666
2009-11-28 03:00:00,0.31810185185185186,0.10548148148148147,243.41921296296294,1.3314814814814815,0.0,0.48333333333333334,0.675
2009-11-28 04:00:00,0.2765333333333333,0.05304999999999998,244.04683333333332,1.1116666666666668,0.0,0.0,0.6833333333333333
2009-11-28 05:00:00,0.2986833333333333,0.08595,243.97583333333333,1.2133333333333334,0.0,0.625,0.5916666666666667
2009-11-28 06:00:00,0.46447499999999997,0.05245833333333331,243.173375,1.885,0.0,0.0,3.6666666666666665
2009-11-28 07:00:00,1.8281305555555556,0.08355277777777775,241.37212499999998,7.515,0.0,0.25,18.88888888888889
2009-11-28 08:00:00,1.7566277777777777,0.11348888888888888,240.81341666666668,7.318333333333333,0.0,0.36666666666666664,19.80277777777778
2009-11-28 09:00:00,1.5960833333333333,0.06523333333333331,239.01566666666665,6.581666666666666,0.0,0.0,18.158333333333335
